,Time,Polarity
177,2016-04-18,0.09960089558790507
178,2016-04-19,0.07595894858371212
179,2016-04-20,0.1160636922025976
180,2016-04-21,0.09286954802761767
181,2016-04-26,0.12351005159224338
182,2016-04-27,0.11414738981414467
183,2016-04-28,0.13065118119902264
184,2016-04-29,0.13104131662784188
185,2016-05-03,0.1617085221471186
186,2016-05-06,0.09064523234877216
187,2016-05-10,0.10659576185891924
188,2016-05-11,0.1325377683791305
189,2016-05-12,0.10974951674859405
190,2016-05-13,0.13354575054575007
191,2016-05-16,0.09160428492821439
192,2016-05-17,0.09316571411558165
193,2016-05-18,0.10078433037630762
194,2016-05-19,0.08595790730262284
195,2016-05-23,0.13136698636386607
196,2016-05-24,0.09483910602439696
197,2016-05-25,0.09164333652292166
198,2016-05-26,0.10763375306484942
199,2016-06-07,0.10492335717867578
200,2016-06-08,0.14851523686852175
201,2016-06-09,0.12192362382319775
202,2016-06-10,0.10009773090066969
203,2016-06-13,0.08631006235520522
204,2016-06-14,0.09782061616299895
205,2016-06-15,0.09986475957362943
206,2016-06-16,0.06346005497887157
207,2016-06-21,0.11442317830128702
208,2016-06-22,0.030886182084407018
209,2016-06-23,0.013492063492063486
210,2016-06-24,0.17490374345450763
211,2016-07-05,0.07920935022261737
212,2016-07-06,0.08331043357340044
213,2016-07-07,0.07210418106623714
214,2016-07-08,0.12879050446907583
215,2016-07-11,0.1134648535241276
216,2016-07-12,0.09756177353122115
217,2016-07-13,0.08535269911616448
218,2016-07-14,0.0810379356989525
219,2016-07-18,0.12607863632008506
220,2016-07-21,0.1489191017316018
221,2016-07-25,0.16867860854873826
222,2016-09-06,0.14625912908130795
223,2016-09-07,0.09889785665136261
224,2016-09-08,0.09760570487608236
225,2016-09-09,0.11276941191374544
226,2016-09-12,0.10955411724425758
227,2016-09-13,0.11897545041516917
228,2016-09-14,0.0974609542615818
229,2016-09-15,0.11829342780842164
230,2016-09-20,0.1450144072807541
231,2016-09-21,0.09412352748381334
232,2016-09-22,0.10311874889029576
233,2016-09-26,0.11170962368968808
234,2016-09-27,0.09168650290494426
235,2016-09-28,0.0848355275118484
236,2016-11-14,0.1487733225417615
237,2016-11-15,0.11746582942779127
238,2016-11-16,0.0900047630567639
239,2016-11-17,0.1071596489960995
240,2016-11-29,0.12353536684753598
241,2016-11-30,0.10889069101128736
242,2016-12-01,0.10257280023867198
243,2016-12-02,0.15481841375138014
244,2016-12-05,0.1263409582045019
245,2016-12-06,0.15619519889905276
246,2016-12-07,0.13441437310883617
247,2016-12-08,0.13442747578211972
248,2016-12-12,0.15590618740144044
249,2016-12-16,0.030303030303030307
250,2017-01-04,0.09906764834021058
251,2017-01-05,0.08268296244758368
252,2017-01-06,0.17185266617293066
253,2017-01-09,0.10024473252763556
254,2017-01-10,0.12239919905427826
255,2017-01-11,0.08248499325112281
256,2017-01-12,0.09567875763876701
257,2017-01-13,0.0918114683443709
258,2017-01-17,0.05000780640124903
259,2017-01-20,0.10050730519480522
260,2017-01-23,0.11273322480194217
261,2017-01-24,0.12407718382191528
262,2017-01-27,0.16192742027011686
263,2017-01-30,0.10081824850108388
264,2017-01-31,0.10642474924335911
265,2017-02-01,0.08324595198647576
266,2017-02-02,0.08495130164360905
267,2017-02-03,0.09946654371993319
268,2017-02-06,0.12485685480491095
269,2017-02-07,0.1228186989619091
270,2017-02-09,0.0999990129758916
271,2017-02-13,0.1396288502174786
272,2017-02-14,0.10875942786561905
273,2017-02-15,0.10307477600627316
274,2017-02-16,0.09712146765145664
275,2017-02-17,0.15004223652453735
276,2017-02-21,0.13703867923397003
277,2017-02-24,0.1324424160744916
278,2017-02-27,0.13140472711070128
279,2017-02-28,0.09641559672788315
280,2017-03-01,0.11301484430804234
281,2017-03-02,0.09438521946865171
282,2017-03-06,0.1268255812580966
283,2017-03-07,0.10700421896418064
284,2017-03-08,0.06808954952063824
285,2017-03-09,0.07872757838897355
286,2017-03-10,0.12096845267240948
287,2017-03-13,0.09387725178047762
288,2017-03-15,0.13574648482216822
289,2017-03-16,0.07644632967381627
290,2017-03-17,0.11202739904982403
291,2017-03-20,0.11994916537091282
292,2017-03-21,0.09022815643066037
293,2017-03-22,0.10024027113054527
294,2017-03-23,0.09128348749571777
295,2017-03-24,0.08637451461392663
296,2017-03-27,0.08992400453105058
297,2017-03-28,0.11092301252168685
298,2017-03-29,0.11398761474412265
299,2017-03-30,0.10282772912116073
300,2017-04-03,0.09379141184019202
301,2017-04-04,0.11314264584404576
302,2017-04-05,0.12633802609054942
303,2017-04-06,0.14212422834688446
304,2017-04-12,0.17108252368957635
305,2017-04-14,0.18512395590520575
306,2017-04-17,0.23314285714285712
307,2017-04-20,0.16764882108632087
308,2017-04-24,0.06391525802240089
309,2017-04-25,0.11110968122997365
310,2017-04-26,0.11904138755248184
311,2017-04-27,0.0961855736703495
312,2017-04-28,0.10265306383533226
313,2017-05-01,0.12173137313731335
314,2017-05-02,0.09437855551757272
315,2017-05-03,0.10615567219511077
316,2017-05-04,0.0656334202831257
317,2017-05-08,0.0938655141155141
318,2017-05-11,0.1367558057450144
319,2017-05-15,0.1005974735646867
320,2017-05-16,0.11075499050591825
321,2017-05-17,0.11787752999284194
322,2017-05-18,0.09269090794626268
323,2017-05-19,0.11326278978850525
324,2017-05-22,0.10942809219740353
325,2017-05-23,0.11824980360694692
326,2017-05-24,0.10413234883377659
327,2017-05-25,0.10129400774663898
328,2017-05-26,0.10612493392196358
329,2017-05-30,0.12504988306712447
330,2017-06-02,0.13935193151281475
331,2017-06-06,0.09386331722013232
332,2017-06-07,0.09302910402220507
333,2017-06-08,0.08873544717969155
334,2017-06-12,0.10521540559759938
335,2017-06-13,0.09361614207048953
336,2017-06-14,0.14634327142391657
337,2017-06-15,0.12541816299642342
338,2017-06-16,0.15751376929948355
339,2017-06-20,0.12024998216565749
340,2017-06-21,0.09679750641655703
341,2017-06-22,0.12496759401402352
342,2017-06-23,0.1283010585483513
343,2017-06-26,0.11225611768354973
344,2017-06-27,0.11124641750458485
345,2017-06-28,0.07969253523928814
346,2017-06-29,0.042597025304197254
347,2017-07-03,0.1327449249779347
348,2017-07-06,0.16968481691919196
349,2017-07-10,0.11210448147240601
350,2017-07-11,0.10245410969668345
351,2017-07-12,0.0964911705551536
352,2017-07-13,0.08638878178829112
353,2017-07-14,0.0954444042499243
354,2017-07-17,0.1274496714072999
355,2017-07-18,0.10369481177230147
356,2017-07-19,0.09127253581490774
357,2017-07-20,0.10639235248269988
358,2017-07-24,0.12207360458924298
359,2017-07-25,0.12039092126325882
360,2017-07-26,0.11213379817366675
361,2017-07-27,0.08376293523602413
362,2017-07-28,0.13744022547803977
363,2017-08-01,0.12782201934151458
364,2017-08-04,0.15891502644304617
365,2017-08-08,0.13712254494274204
366,2017-08-11,0.017157687991021325
367,2017-08-15,0.12410869921156702
368,2017-08-18,0.14049310496267015
369,2017-08-22,0.17889967175681465
370,2017-08-25,0.18470205384713145
371,2017-08-29,0.20987330079686767
372,2017-09-01,0.1622153512832703
373,2017-09-05,0.10355235879822579
374,2017-09-06,0.09722707475110386
375,2017-09-07,0.11881368153855351
376,2017-09-08,0.13763283052477962
377,2017-09-11,0.1096187554776512
378,2017-09-12,0.104022291593793
379,2017-09-13,0.059706837094956014
380,2017-09-14,0.08969122174122164
381,2017-09-18,0.13909431982159257
382,2017-09-21,0.1474417500901875
383,2017-09-25,0.12309368910342318
384,2017-09-26,0.11728527044379157
385,2017-09-27,0.1372100125898372
386,2017-09-28,0.08275174899405048
387,2017-10-02,0.11985953801386133
388,2017-10-03,0.1063353863159622
389,2017-10-04,0.09322421214223592
390,2017-10-05,0.0735246324762453
391,2017-10-06,0.1827212402830775
392,2017-10-10,0.09712310670201169
393,2017-10-11,0.11957804628117802
394,2017-10-12,0.12527335274826165
395,2017-10-16,0.09461405635050947
396,2017-10-19,0.18553828559147698
397,2017-10-23,0.08371709831774775
398,2017-10-24,0.09781575078015688
399,2017-10-25,0.0871040232925043
400,2017-10-26,0.10041217146391877
401,2017-10-27,0.18280163730658766
402,2017-10-31,0.08293818002054668
403,2017-11-01,0.11350300232107954
404,2017-11-02,0.09330061424669893
405,2017-11-03,0.09138495078015345
406,2017-11-06,0.09171695315337097
407,2017-11-07,0.11267316540029919
408,2017-11-08,0.11777597554375681
409,2017-11-09,0.07504679987768202
410,2017-11-10,0.25559141414141423
411,2017-11-13,0.0794539684769238
412,2017-11-14,0.11584976352645043
413,2017-11-15,0.12485998631031046
414,2017-11-16,0.11712901331090325
415,2017-11-17,0.2364801196126498
416,2017-11-21,0.17334780999651694
417,2017-11-28,0.12698090931587575
418,2017-11-29,0.13828008306649284
419,2017-11-30,0.12794484649098062
420,2017-12-01,0.09523294954494838
421,2017-12-04,0.09278226469773213
422,2017-12-05,0.09073066007435633
423,2017-12-06,0.07004639062464874
424,2017-12-07,0.09759794058143079
425,2017-12-11,0.10671380723699893
426,2017-12-12,0.11179240966968305
427,2017-12-13,0.09276041111821288
428,2017-12-14,0.09991101362077731
429,2017-12-15,0.16576345984112978
430,2017-12-18,0.1723059058119135
431,2017-12-19,0.10303156367681025
432,2017-12-20,0.0929838185089032
433,2017-12-21,0.10642752243309682
434,2017-12-22,0.051418177532038915
435,2017-12-26,0.0
436,2017-12-29,0.16168496058578685
437,2018-01-05,0.15375285463328936
438,2018-01-08,0.1310738491907324
439,2018-01-09,0.12195252291727746
440,2018-01-10,0.12770423332014424
441,2018-01-11,0.08720322761139071
442,2018-01-16,0.1315304068056946
443,2018-01-17,0.10490563886203118
444,2018-01-18,0.09710788736901058
445,2018-01-19,0.07619506461370673
446,2018-01-20,0.06608876726973578
447,2018-01-21,0.07748531809321282
448,2018-01-22,0.05223600520794398
449,2018-01-25,0.25
450,2018-01-29,0.12488192042598234
451,2018-01-30,0.08456481840264346
452,2018-02-02,0.03288316293635442
453,2018-02-05,0.11393065588025664
454,2018-02-06,0.10722382636733246
455,2018-02-07,0.14658456491961802
456,2018-02-08,0.09988641137122693
457,2018-02-13,0.13956208366733786
458,2018-02-14,0.09441548241665747
459,2018-02-15,0.07129734746912836
460,2018-02-23,0.0
461,2018-02-26,0.12973670477982455
462,2018-02-27,0.11213099077161534
463,2018-03-01,0.024431335034013624
464,2018-03-05,0.09618679019462296
465,2018-03-06,0.12459845239353094
466,2018-03-07,0.09674507038953734
467,2018-03-08,0.07570457450703172
468,2018-03-09,0.171313049324413
469,2018-03-13,0.11868969666030364
470,2018-03-14,0.12299964297181744
471,2018-03-15,0.07850063706720822
472,2018-03-19,0.1359645090948688
473,2018-03-20,0.12392434903071785
474,2018-03-21,0.11611533951939246
475,2018-03-22,0.09422507864178084
476,2018-03-23,0.1080759594103646
477,2018-04-10,0.12857192183851582
478,2018-04-11,0.10520326814662376
479,2018-04-12,0.10366050320837489
480,2018-04-13,0.12227083038300189
481,2018-04-16,0.10605085345998572
482,2018-04-17,0.14787953570147389
483,2018-04-18,0.12610555016908592
484,2018-04-24,0.12494855180720835
485,2018-04-25,0.13296618384900824
486,2018-04-26,0.1306813606560175
487,2018-04-27,0.1223571949159432
488,2018-05-01,0.1604295519139266
489,2018-05-07,0.09214819909935117
490,2018-05-08,0.07603351518558057
491,2018-05-09,0.10669172512829117
492,2018-05-10,0.09462150772755511
493,2018-05-11,0.1364260867903252
494,2018-05-15,0.12980711995699126
495,2018-05-16,0.101691561101287
496,2018-05-17,0.09502248563644694
497,2018-05-18,0.09104809559049441
498,2018-05-21,0.12549682601373213
499,2018-05-22,0.10163619723932481
500,2018-05-23,0.10326255869163635
501,2018-05-24,0.09699359981696538
502,2018-06-01,0.2036908895502644
503,2018-06-05,0.1569929296794965
504,2018-06-06,0.11898020184728687
505,2018-06-07,0.10904341441831296
506,2018-06-08,0.11789422287558328
507,2018-06-12,0.1296213006240016
508,2018-06-13,0.09542257421804493
509,2018-06-14,0.09293924014789207
510,2018-06-15,0.09897919545208525
511,2018-06-19,0.11812063079970421
512,2018-06-20,0.09230047134437412
513,2018-06-21,0.06974567835079946
514,2018-06-22,0.12287367975974703
515,2018-06-25,0.1179426812275906
516,2018-06-26,0.113062807497713
517,2018-06-27,0.10323168795883057
518,2018-06-28,0.06576621817168302
519,2018-07-06,0.15775925869602672
520,2018-07-10,0.07841246606500842
521,2018-07-11,0.11879231497378176
522,2018-07-12,0.0849480707286236
523,2018-07-13,0.10902638119927839
524,2018-07-16,0.12332884682535653
525,2018-07-17,0.11423517480616405
526,2018-07-18,0.09043335798292144
527,2018-07-19,0.10905483152553433
528,2018-07-23,0.10790201729930426
529,2018-07-24,0.10542133084426089
530,2018-07-25,0.1250861893546574
531,2018-07-26,0.11019199760447043
532,2018-07-27,0.10404827303950102
533,2018-08-17,0.15206189237723688
534,2018-08-24,0.21442187031441012
535,2018-08-31,0.02500773036487322
536,2018-09-04,0.11060249865174064
537,2018-09-05,0.12847161352369638
538,2018-09-06,0.13794894370606905
539,2018-09-07,0.06325524126833029
540,2018-09-10,0.1221662604435714
541,2018-09-12,0.10539476711137638
542,2018-09-13,0.08989805019793172
543,2018-09-25,0.10584680152141446
544,2018-09-26,0.1228870375464573
545,2018-09-27,0.13050971973027356
546,2018-09-28,0.1132585892252882
547,2018-11-13,0.15133291842876143
548,2018-11-14,0.09894559080099145
549,2018-11-15,0.17520531837062203
550,2018-11-16,0.10659877774135545
551,2018-11-27,0.11815504911473466
552,2018-11-28,0.15668839673751242
553,2018-11-29,0.13293572276782822
554,2018-11-30,0.14145201268275992
555,2018-12-06,0.099122435535479
556,2018-12-10,0.15022914642321777
557,2018-12-11,0.13088216411730572
558,2018-12-12,0.14113642229829385
559,2018-12-13,0.0953420875420875
560,2018-12-19,0.13725156162406232
561,2018-12-20,0.10803587232924437
562,2018-12-21,0.10706866614967359
